product_key,product_id,product_name,category,sub_category,first_order_date,last_order_date,total_order_lines,total_orders,distinct_customers,total_sales,total_quantity,total_profit,average_line_discount,comparable_average_unit_sales,comparable_profit_margin_percentage,unknown_sales_lines,unknown_quantity_lines,unknown_profit_lines,loss_making_lines
1219,OFF-PA-10003022,"Xerox 1992","Office Supplies",Paper,2023-05-21,2026-11-03,6,6,4,118.052000,259,34.065000,0.125000,0.4557992278,34.0268898833,0,0,1,1
1220,OFF-PA-10003022-1,"Standard Line “While You Were Out” Hardbound Telephone Message Book","Office Supplies",Paper,2025-04-16,2026-12-08,2,2,2,211.008000,11,80.446800,0.100000,19.1825454545,38.1250000000,0,0,0,0
1221,OFF-PA-10003036,"Black Print Carbonless 8 1/2" x 8 1/4" Rapid Memo Book","Office Supplies",Paper,2023-03-01,2025-12-18,4,4,4,64.064000,11,20.820800,0.200000,5.8240000000,32.5000000000,0,0,0,0
1222,OFF-PA-10003039,"Xerox 1960","Office Supplies",Paper,2023-09-17,2026-12-05,6,6,6,879.832000,743,334.584000,0.100000,1.1841615074,38.0281690141,0,0,0,0
1223,OFF-PA-10003063,"EcoTones Memo Sheets","Office Supplies",Paper,2023-03-17,2023-09-23,3,3,3,24.000000,15,21.600000,0.066667,4.0000000000,48.0000000000,1,0,0,0
1224,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2" x 11"  Ream","Office Supplies",Paper,2023-01-26,2026-09-07,6,6,6,110.160000,19,46.137600,0.133333,5.7978947368,41.8823529412,0,0,0,0
1225,OFF-PA-10003127,"Easy-staple paper","Office Supplies",Paper,2024-03-22,2026-11-06,6,6,6,263.800000,10,141.924400,0.033333,26.3800000000,46.0000000000,1,1,0,0
1226,OFF-PA-10003129,"Tops White Computer Printout Paper","Office Supplies",Paper,2024-07-20,2026-11-27,4,4,4,684.740000,14,321.827800,0.000000,48.9100000000,47.0000000000,0,0,0,0
1227,OFF-PA-10003134,"Xerox 1937","Office Supplies",Paper,2024-05-26,2026-08-12,4,4,4,499.616000,8,199.846400,0.150000,38.4320000000,40.0000000000,0,1,0,0
1228,OFF-PA-10003172,"Xerox 1996","Office Supplies",Paper,2024-09-27,2026-12-18,8,8,7,176.256000,344,81.907200,0.025000,0.5123720930,46.4705882353,0,0,0,0
1229,OFF-PA-10003177,"Xerox 1999","Office Supplies",Paper,2023-05-23,2026-07-15,7,7,7,98.496000,17,41.212800,0.085714,5.7938823529,41.8421052632,0,0,0,0
1230,OFF-PA-10003205,"Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper","Office Supplies",Paper,2026-07-21,2026-11-17,2,2,2,35.948000,5,6.617700,0.100000,7.1896000000,33.7500000000,0,0,1,0
1231,OFF-PA-10003228,"Xerox 1917","Office Supplies",Paper,2023-10-19,2026-09-18,5,5,5,1076.020000,22,574.692500,0.000000,48.9100000000,47.0000000000,1,1,0,0
1232,OFF-PA-10003256,"Avery Personal Creations Heavyweight Cards","Office Supplies",Paper,2024-12-11,2026-07-31,3,3,3,92.320000,11,37.851200,0.133333,9.2320000000,35.0000000000,1,0,0,0
1233,OFF-PA-10003270,"Xerox 1954","Office Supplies",Paper,2023-09-25,2025-08-08,4,4,4,84.480000,18,32.208000,0.100000,4.6933333333,38.1250000000,0,0,0,0
1234,OFF-PA-10003302,"Xerox 1906","Office Supplies",Paper,2023-12-28,2026-11-06,7,7,7,779.680000,23,497.577600,0.057143,33.8991304348,44.5909090909,1,1,0,0
1235,OFF-PA-10003309,"Xerox 211","Office Supplies",Paper,2023-04-06,2026-11-18,4,4,4,104.976000,19,40.953600,0.100000,5.5250526316,39.0123456790,0,0,0,0
1236,OFF-PA-10003349,"Xerox 1957","Office Supplies",Paper,2023-03-17,2025-06-04,6,6,6,95.904000,17,39.722400,0.100000,5.6414117647,41.4189189189,0,0,0,0
1237,OFF-PA-10003363,"Xerox 204","Office Supplies",Paper,2023-02-20,2025-12-08,4,4,4,110.160000,17,52.876800,0.000000,6.4800000000,48.0000000000,0,0,0,0
1238,OFF-PA-10003395,"Xerox 1941","Office Supplies",Paper,2023-06-28,2026-09-23,5,5,5,1740.510000,19,704.592000,0.160000,91.6057894737,40.4819277108,0,0,0,0
1239,OFF-PA-10003424,""While you Were Out" Message Book  One Form per Page","Office Supplies",Paper,2026-09-03,2026-11-13,3,3,3,25.228000,8,10.388000,0.133333,3.1535000000,41.1764705882,0,0,0,0
1240,OFF-PA-10003441,"Xerox 226","Office Supplies",Paper,2023-04-07,2026-08-11,11,11,11,334.368000,53,155.779200,0.036364,6.3088301887,46.5891472868,0,0,0,0
1241,OFF-PA-10003465,"Xerox 1912","Office Supplies",Paper,2023-11-09,2026-02-16,4,4,4,201.082000,9,92.573600,0.050000,18.9700000000,46.0377358491,0,1,0,0
1242,OFF-PA-10003543,"Xerox 1985","Office Supplies",Paper,2023-04-25,2023-09-13,2,2,2,25.920000,5,9.072000,0.200000,5.1840000000,35.0000000000,0,0,0,0
1243,OFF-PA-10003591,"Southworth 100% Cotton The Best Paper","Office Supplies",Paper,2023-11-17,2025-05-21,3,3,3,68.880000,15,65.436000,0.066667,11.4800000000,50.0000000000,1,0,0,0
1244,OFF-PA-10003625,"Xerox 1979","Office Supplies",Paper,2023-11-11,2025-08-26,3,3,3,328.388000,11,140.959000,0.066667,29.8534545455,42.9245283019,0,0,0,0
1245,OFF-PA-10003641,"Xerox 1909","Office Supplies",Paper,2023-03-17,2026-11-27,9,9,9,970.784000,40,400.976000,0.088889,24.2696000000,41.3043478261,0,0,0,0
1246,OFF-PA-10003651,"Xerox 1968","Office Supplies",Paper,2025-09-15,2026-12-08,5,5,5,165.664000,26,75.350400,0.080000,6.3716923077,45.4838709677,0,0,0,0
1247,OFF-PA-10003656,"Xerox 1935","Office Supplies",Paper,2024-12-03,2026-09-11,4,4,4,538.152000,21,239.002800,0.050000,25.6262857143,44.4117647059,0,0,0,0
1248,OFF-PA-10003657,"Xerox 1927","Office Supplies",Paper,2023-12-27,2026-09-16,5,5,5,65.056000,18,22.684000,0.120000,3.6142222222,34.8684210526,0,0,0,0
1249,OFF-PA-10003673,"Strathmore Photo Mount Cards","Office Supplies",Paper,2025-12-20,2026-11-12,9,9,9,245.436000,38,106.310400,0.066667,6.4588421053,43.3149171271,0,0,0,0
1250,OFF-PA-10003724,"Wirebound Message Book  4 per Page","Office Supplies",Paper,2023-09-20,2026-12-08,7,7,7,184.620000,35,79.821000,0.028571,5.2748571429,49.0000000000,0,0,1,0
1251,OFF-PA-10003729,"Xerox 1998","Office Supplies",Paper,2026-08-01,2026-12-03,2,2,2,46.656000,9,16.329600,0.200000,5.1840000000,35.0000000000,0,0,0,0
1252,OFF-PA-10003739,"Xerox 1969","Office Supplies",Paper,2026-10-23,2026-10-23,1,1,1,11.560000,2,5.664400,0.000000,5.7800000000,49.0000000000,0,0,0,0
1253,OFF-PA-10003790,"Xerox 1991","Office Supplies",Paper,2024-01-26,2026-07-31,6,6,6,502.480000,26,254.894400,0.066667,22.8400000000,46.0000000000,2,0,0,0
1254,OFF-PA-10003797,"Xerox 209","Office Supplies",Paper,2023-04-04,2026-11-21,5,5,5,187.920000,29,90.201600,0.000000,6.4800000000,48.0000000000,0,0,0,0
1255,OFF-PA-10003823,"Xerox 197","Office Supplies",Paper,2023-10-08,2026-11-12,3,3,3,501.876000,729,125.469000,0.066667,0.6884444444,45.0000000000,0,0,1,0
1256,OFF-PA-10003845,"Xerox 1987","Office Supplies",Paper,2023-12-09,2026-11-06,4,4,4,92.480000,16,45.315200,0.000000,5.7800000000,49.0000000000,0,0,0,0
1257,OFF-PA-10003848,"Xerox 1997","Office Supplies",Paper,2024-03-08,2026-09-18,8,8,8,178.848000,30,77.760000,0.050000,5.9616000000,43.4782608696,0,0,0,0
1258,OFF-PA-10003883,"Message Book  Phone  Wirebound Standard Line Memo  2 3/4" X 5"","Office Supplies",Paper,2023-06-21,2026-07-27,5,5,5,119.210000,19,52.007000,0.040000,6.2742105263,43.6263736264,0,0,0,0
1259,OFF-PA-10003892,"Xerox 1943","Office Supplies",Paper,2024-11-24,2026-06-19,4,4,4,743.432000,16,328.675200,0.050000,46.4645000000,44.2105263158,0,0,0,0
1260,OFF-PA-10003893,"Xerox 1962","Office Supplies",Paper,2024-05-12,2026-12-02,7,7,7,109.568000,28,34.026000,0.057143,3.9131428571,43.2065217391,0,0,1,0
1261,OFF-PA-10003919,"Xerox 1989","Office Supplies",Paper,2026-10-12,2026-10-12,1,1,1,7.968000,2,2.689200,0.200000,3.9840000000,33.7500000000,0,0,0,0
1262,OFF-PA-10003936,"Xerox 1994","Office Supplies",Paper,2023-08-23,2025-05-01,4,4,4,76.464000,13,32.659200,0.100000,5.8818461538,42.7118644068,0,0,0,0
1263,OFF-PA-10003953,"Xerox 218","Office Supplies",Paper,2024-12-07,2026-10-21,5,5,5,38.880000,8,22.291200,0.080000,6.4800000000,48.0000000000,2,0,0,0
1264,OFF-PA-10003971,"Xerox 1965","Office Supplies",Paper,2023-07-20,2025-09-27,4,4,4,44.252000,8,25.714000,0.050000,5.5315000000,44.8648648649,1,1,0,0
1265,OFF-PA-10004000,"While You Were Out Pads  50 per Pad  4 x 5 1/4  Green Cycle","Office Supplies",Paper,2023-09-21,2025-06-07,4,4,4,38.786000,10,14.663000,0.150000,3.8786000000,38.4482758621,1,1,1,0
1266,OFF-PA-10004022,"Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies",Paper,2025-03-12,2026-09-26,4,4,3,49.950000,5,22.477500,0.000000,9.9900000000,45.0000000000,0,0,0,0
1267,OFF-PA-10004039,"Xerox 1882","Office Supplies",Paper,2023-11-11,2026-10-27,5,5,5,615.780000,12,273.182400,0.120000,51.3150000000,44.3636363636,0,0,0,0
1268,OFF-PA-10004040,"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","Office Supplies",Paper,2024-06-26,2025-12-01,5,5,5,129.168000,24,40.365000,0.080000,5.3820000000,46.8750000000,0,0,1,0
1269,OFF-PA-10004041,"It's Hot Message Books with Stickers  2 3/4" x 5"","Office Supplies",Paper,2024-01-06,2026-10-19,6,6,6,161.320000,25,59.570000,0.133333,6.4528000000,36.9266055046,0,0,0,0
1270,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper  25% Cotton  Letter Size  White  1000 Shts/Box","Office Supplies",Paper,2023-04-05,2026-11-28,10,10,10,1098.504000,21,492.662400,0.115000,52.3097142857,44.8484848485,0,0,0,0
1271,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space  400 Messages per Book","Office Supplies",Paper,2023-06-01,2026-09-21,7,7,7,223.440000,28,111.720000,0.078571,7.9800000000,50.0000000000,0,0,0,0
1272,OFF-PA-10004092,"Tops Green Bar Computer Printout Paper","Office Supplies",Paper,2023-09-30,2026-11-16,3,3,3,342.580000,7,171.290000,0.000000,48.9400000000,50.0000000000,0,0,0,0
1273,OFF-PA-10004100,"Xerox 216","Office Supplies",Paper,2023-09-01,2026-07-25,8,8,8,219.024000,39,96.940800,0.168750,5.6160000000,40.0000000000,1,1,0,0
1274,OFF-PA-10004101,"Xerox 1894","Office Supplies",Paper,2024-05-29,2026-09-11,5,5,5,169.776000,27,19.180800,0.080000,6.2880000000,44.8484848485,0,0,3,0
1275,OFF-PA-10004156,"Xerox 188","Office Supplies",Paper,2024-06-16,2026-12-20,8,8,8,213.192000,20,97.524000,0.118750,10.6596000000,45.7446808511,0,0,0,0
1276,OFF-PA-10004239,"Xerox 1953","Office Supplies",Paper,2024-05-12,2026-12-28,4,4,4,47.080000,12,7.276000,0.100000,3.9233333333,34.0000000000,0,0,1,0
1277,OFF-PA-10004243,"Xerox 1939","Office Supplies",Paper,2025-04-07,2026-11-01,5,5,5,417.340000,22,200.323200,0.000000,18.9700000000,48.0000000000,0,0,0,0
1278,OFF-PA-10004248,"Xerox 1990","Office Supplies",Paper,2023-04-02,2024-07-08,2,2,2,36.960000,8,6.600000,0.100000,4.6200000000,31.2500000000,0,0,1,0
1279,OFF-PA-10004255,"Xerox 219","Office Supplies",Paper,2024-05-28,2026-09-22,4,4,4,97.200000,15,46.656000,0.000000,6.4800000000,48.0000000000,0,0,0,0
1280,OFF-PA-10004285,"Xerox 1959","Office Supplies",Paper,2024-01-02,2026-12-26,6,6,6,133.600000,21,60.654400,0.066667,6.3619047619,45.4000000000,0,0,0,0
1281,OFF-PA-10004327,"Xerox 1911","Office Supplies",Paper,2025-04-15,2026-09-18,5,5,5,603.540000,13,279.736000,0.040000,46.4261538462,46.3492063492,0,0,0,0
1282,OFF-PA-10004353,"Southworth 25% Cotton Premium Laser Paper and Envelopes","Office Supplies",Paper,2023-05-10,2026-07-17,5,5,5,527.472000,28,191.808000,0.080000,18.8382857143,48.0000000000,0,0,2,0
1283,OFF-PA-10004355,"Xerox 231","Office Supplies",Paper,2024-06-19,2026-10-30,5,5,5,79.056000,14,31.881600,0.120000,5.6468571429,40.3278688525,0,0,0,0
1284,OFF-PA-10004359,"Multicolor Computer Printout Paper","Office Supplies",Paper,2023-11-21,2026-12-09,5,5,5,1887.300000,19,851.382000,0.040000,99.3315789474,45.1111111111,0,0,0,0
1285,OFF-PA-10004381,"14-7/8 x 11 Blue Bar Computer Printout Paper","Office Supplies",Paper,2025-09-05,2026-12-25,4,4,4,422.752000,10,126.825600,0.100000,42.2752000000,38.8235294118,0,0,1,0
1286,OFF-PA-10004405,"Rediform Voice Mail Log Books","Office Supplies",Paper,2024-01-30,2025-03-10,2,2,2,14.900000,11,7.152000,0.100000,2.9800000000,48.0000000000,1,0,1,0
1287,OFF-PA-10004438,"Xerox 1907","Office Supplies",Paper,2025-12-12,2026-10-02,3,3,3,122.800000,10,57.716000,0.000000,12.2800000000,47.0000000000,0,0,0,0
1288,OFF-PA-10004451,"Xerox 222","Office Supplies",Paper,2024-06-11,2026-11-11,7,7,7,134.784000,22,-45.878400,0.085714,6.1265454545,-34.0384615385,0,0,0,1
1289,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book  11" X 5 1/4"  200 Messages","Office Supplies",Paper,2023-11-14,2026-10-13,3,3,3,40.896000,8,16.358400,0.066667,5.1120000000,40.0000000000,0,0,0,0
1290,OFF-PA-10004475,"Xerox 1940","Office Supplies",Paper,2023-08-29,2026-12-23,4,4,4,615.552000,12,279.196800,0.050000,51.2960000000,45.3571428571,0,0,0,0
1291,OFF-PA-10004519,"Spiral Phone Message Books with Labels by Adams","Office Supplies",Paper,2023-10-19,2026-12-23,4,4,4,31.360000,7,25.760000,0.050000,4.4800000000,49.0000000000,1,1,0,0
1292,OFF-PA-10004530,"Personal Creations Ink Jet Cards and Labels","Office Supplies",Paper,2023-08-23,2026-10-01,4,4,4,321.440000,660,157.505600,0.000000,0.4870303030,49.0000000000,0,0,0,0
1293,OFF-PA-10004569,"Wirebound Message Books  Two 4 1/4" x 5" Forms per Page","Office Supplies",Paper,2023-07-20,2026-12-15,6,6,6,109.584000,15,-117.422300,0.125000,7.3056000000,-107.1527777778,0,0,0,1
1294,OFF-PA-10004609,"Xerox 221","Office Supplies",Paper,2023-11-14,2026-11-18,4,4,4,80.352000,14,25.920000,0.100000,5.7394285714,43.4782608696,0,0,1,0
1295,OFF-PA-10004610,"Xerox 1900","Office Supplies",Paper,2023-09-14,2026-03-17,7,7,7,105.288000,658,44.084000,0.085714,0.1600121581,41.8699186992,0,0,0,0
1296,OFF-PA-10004621,"Xerox 212","Office Supplies",Paper,2024-07-31,2026-04-09,7,7,7,141.264000,25,57.024000,0.164286,5.6505600000,40.3669724771,0,0,0,0
1297,OFF-PA-10004665,"Advantus Motivational Note Cards","Office Supplies",Paper,2023-09-09,2025-09-06,5,5,5,227.940000,20,94.320000,0.120000,11.3970000000,41.3793103448,0,0,0,0
1298,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section  5 1/2" x 3 3/16"","Office Supplies",Paper,2025-05-26,2026-09-14,6,6,6,99.060000,17,40.767000,0.066667,5.8270588235,41.1538461538,0,0,0,0
1299,OFF-PA-10004733,"Things To Do Today Spiral Book","Office Supplies",Paper,2023-04-08,2026-06-02,3,3,3,82.368000,13,29.858400,0.200000,6.3360000000,36.2500000000,0,0,0,0
1300,OFF-PA-10004734,"Southworth Structures Collection","Office Supplies",Paper,2023-07-04,2025-10-28,2,2,2,72.800000,10,36.400000,0.000000,7.2800000000,50.0000000000,0,0,0,0
1301,OFF-PA-10004735,"Xerox 1905","Office Supplies",Paper,2025-09-26,2026-12-01,5,5,5,146.448000,23,68.947200,0.040000,6.3673043478,47.0796460177,0,0,0,0
1302,OFF-PA-10004782,"Xerox 228","Office Supplies",Paper,2024-07-25,2026-09-19,4,4,4,97.200000,15,46.656000,0.000000,6.4800000000,48.0000000000,0,0,0,0
1303,OFF-PA-10004888,"Xerox 217","Office Supplies",Paper,2023-09-23,2026-10-06,8,8,8,151.632000,25,67.392000,0.075000,6.0652800000,44.4444444444,0,0,0,0
1304,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk  4-1/4x3-1/16 Bk  1 Form/Pg  40 Messages/Bk  3/Pk","Office Supplies",Paper,2025-08-15,2026-09-10,5,5,5,196.980000,21,94.550400,0.000000,9.3800000000,48.0000000000,0,0,0,0
1305,OFF-PA-10004947,"Easy-staple paper","Office Supplies",Paper,2023-11-01,2025-08-13,3,3,3,38.520000,12,20.544000,0.066667,4.2800000000,45.0000000000,1,0,0,0
1306,OFF-PA-10004948,"Xerox 190","Office Supplies",Paper,2023-03-24,2024-12-16,2,2,2,29.880000,6,14.043600,0.000000,4.9800000000,47.0000000000,0,0,0,0
1307,OFF-PA-10004965,"Xerox 1921","Office Supplies",Paper,2023-08-25,2026-12-09,3,3,3,55.944000,7,17.482500,0.200000,7.9920000000,31.2500000000,0,0,0,0
1308,OFF-PA-10004971,"Xerox 196","Office Supplies",Paper,2024-10-23,2026-04-14,8,8,8,92.480000,18,39.419600,0.100000,5.1377777778,42.6250000000,0,0,0,0
1309,OFF-PA-10004983,"Xerox 23","Office Supplies",Paper,2023-08-25,2026-05-04,6,6,6,141.264000,23,63.763200,0.033333,6.1419130435,45.1376146789,0,0,0,0
1310,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7" x 8 1/2"","Office Supplies",Paper,2024-01-09,2026-09-29,5,5,5,181.456000,19,77.634300,0.080000,9.5503157895,42.7840909091,0,0,0,0
1311,OFF-ST-10000025,"Fellowes Stor/Drawer Steel Plus Storage Drawers","Office Supplies",Storage,2023-01-13,2026-09-10,8,8,8,3397.308000,37,78.252600,0.050000,91.8191351351,2.3033707865,0,0,0,2
1312,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts  12-1/2 x 12-1/2 x 16","Office Supplies",Storage,2023-11-24,2026-12-08,6,6,6,1857.252000,20,414.918000,0.066667,92.8626000000,22.3404255319,0,0,0,0
1313,OFF-ST-10000046,"Fellowes Super Stor/Drawer Files","Office Supplies",Storage,2023-09-29,2026-09-09,9,9,9,4006.440000,27,473.341500,0.066667,148.3866666667,11.8145161290,0,0,0,3
1314,OFF-ST-10000060,"Fellowes Bankers Box Staxonsteel Drawer File/Stacking System","Office Supplies",Storage,2024-11-24,2026-12-10,8,8,8,2612.196000,43,153.352800,0.075000,60.7487441860,5.8706467662,0,0,0,3
1315,OFF-ST-10000078,"Tennsco 6- and 18-Compartment Lockers","Office Supplies",Storage,2023-01-13,2026-05-13,11,11,11,10925.004000,43,1575.109800,0.054545,254.0698604651,14.4174757282,0,0,0,3
1316,OFF-ST-10000107,"Fellowes Super Stor/Drawer","Office Supplies",Storage,2023-05-09,2024-12-20,4,4,4,477.300000,18,67.710000,0.050000,26.5166666667,14.1860465116,0,0,0,1
1317,OFF-ST-10000129,"Fellowes Recycled Storage Drawers","Office Supplies",Storage,2024-11-07,2026-10-22,3,3,3,1287.948000,12,48.853200,0.066667,107.3290000000,3.7931034483,0,0,0,1
1318,OFF-ST-10000136,"Letter Size File","Office Supplies",Storage,2025-10-04,2026-07-21,2,2,2,119.100000,10,34.539000,0.100000,39.7000000000,29.0000000000,1,0,1,0
1319,OFF-ST-10000142,"Deluxe Rollaway Locking File with Drawer","Office Supplies",Storage,2024-03-19,2026-11-17,5,5,5,5572.792000,14,1380.721600,0.080000,398.0565714286,24.7761194030,0,0,0,0
1320,OFF-ST-10000321,"Akro Stacking Bins","Office Supplies",Storage,2023-02-18,2026-09-19,6,6,6,91.524000,13,-0.631200,0.100000,7.0403076923,-1.0526315789,0,0,2,1
1321,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files  Black","Office Supplies",Storage,2024-04-13,2026-08-31,7,7,7,276.658000,22,58.017600,0.114286,12.5753636364,20.9708737864,0,0,0,0
1322,OFF-ST-10000352,"Acco Perma 2700 Stacking Storage Drawers","Office Supplies",Storage,2025-09-10,2026-10-21,4,4,4,208.180000,8,5.948000,0.100000,26.0225000000,2.8571428571,0,0,0,2
1323,OFF-ST-10000419,"Rogers Jumbo File  Granite","Office Supplies",Storage,2023-12-19,2026-09-04,7,7,7,317.772000,24,-4.888800,0.028571,13.2405000000,-1.5384615385,0,0,0,1
1324,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","Office Supplies",Storage,2023-11-01,2026-10-26,5,5,5,368.456000,11,93.156800,0.040000,33.4960000000,25.2830188679,0,0,0,0
1325,OFF-ST-10000532,"Advantus Rolling Drawer Organizers","Office Supplies",Storage,2023-08-08,2026-12-04,6,6,6,1115.920000,189,-79.268800,0.100000,5.9043386243,-7.1034482759,0,0,0,1
1326,OFF-ST-10000563,"Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies",Storage,2023-07-05,2026-12-25,12,12,12,1426.308000,50,-12.792000,0.100000,28.5261600000,-0.8968609865,0,0,0,6
1327,OFF-ST-10000585,"Economy Rollaway Files","Office Supplies",Storage,2023-03-23,2026-12-24,7,7,6,2742.320000,18,693.840000,0.085714,165.2000000000,24.2168674699,2,1,0,0
1328,OFF-ST-10000604,"Home/Office Personal File Carts","Office Supplies",Storage,2024-11-15,2026-11-30,7,7,7,980.232000,30,198.132000,0.028571,32.6744000000,20.2127659574,0,0,0,0
1329,OFF-ST-10000615,"SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h","Office Supplies",Storage,2023-10-14,2026-12-09,8,8,8,347.310000,32,85.806000,0.075000,10.8534375000,24.7058823529,0,0,0,0
1330,OFF-ST-10000617,"Woodgrain Magazine Files by Perma","Office Supplies",Storage,2023-12-12,2026-10-20,6,6,6,69.136000,24,2.622400,0.066667,2.8806666667,3.7931034483,0,0,0,2
1331,OFF-ST-10000636,"Rogers Profile Extra Capacity Storage Tub","Office Supplies",Storage,2023-04-01,2026-05-09,7,7,7,518.940000,27,4.687200,0.028571,16.7400000000,0.9032258065,0,1,0,1
1332,OFF-ST-10000642,"Tennsco Lockers  Gray","Office Supplies",Storage,2023-10-06,2026-12-01,6,6,6,402.816000,22,-26.434800,0.100000,18.3098181818,-6.5625000000,0,0,0,3
1333,OFF-ST-10000649,"Hanging Personal Folder File","Office Supplies",Storage,2024-11-05,2026-09-07,5,5,5,213.520000,15,48.670000,0.080000,15.7000000000,22.7941176471,1,1,1,0
1334,OFF-ST-10000675,"File Shuttle II and Handi-File  Black","Office Supplies",Storage,2023-09-22,2026-11-19,7,7,7,1125.148000,192,260.953000,0.057143,5.8601458333,23.1927710843,0,0,0,0
1335,OFF-ST-10000676,"Fellowes Econo/Stor Drawers","Office Supplies",Storage,2025-10-08,2025-12-04,2,2,2,581.580000,7,-56.219400,0.100000,83.0828571429,-9.6666666667,0,0,0,1
1336,OFF-ST-10000689,"Fellowes Strictly Business Drawer File  Letter/Legal Size","Office Supplies",Storage,2023-12-28,2025-11-25,7,7,7,4479.030000,33,388.746000,0.057143,135.7281818182,8.6792452830,0,0,0,2
1337,OFF-ST-10000736,"Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies",Storage,2023-03-14,2026-12-28,12,12,12,3028.652000,39,-3.239200,0.066667,77.6577435897,-0.1069518717,0,0,0,4
1338,OFF-ST-10000760,"Eldon Fold 'N Roll Cart System","Office Supplies",Storage,2023-01-20,2026-01-07,5,5,5,301.968000,24,63.748800,0.120000,12.5820000000,21.1111111111,0,0,0,0
1339,OFF-ST-10000777,"Companion Letter/Legal File  Black","Office Supplies",Storage,2023-12-08,2026-11-18,5,5,5,611.712000,17,149.529600,0.080000,35.9830588235,24.4444444444,0,0,0,0
1340,OFF-ST-10000798,"2300 Heavy-Duty Transfer File Systems by Perma","Office Supplies",Storage,2023-04-29,2026-10-17,4,4,4,344.724000,16,-236.810400,0.100000,21.5452500000,-105.3333333333,0,0,1,2
1341,OFF-ST-10000876,"Eldon Simplefile Box Office","Office Supplies",Storage,2023-04-11,2026-12-22,8,8,8,345.832000,30,77.128000,0.075000,11.5277333333,22.3021582734,0,0,0,0
1342,OFF-ST-10000877,"Recycled Steel Personal File for Standard File Folders","Office Supplies",Storage,2023-04-28,2026-03-05,4,4,4,442.320000,11,254.334000,0.050000,55.2900000000,26.0000000000,2,1,0,0
1343,OFF-ST-10000885,"Fellowes Desktop Hanging File Manager","Office Supplies",Storage,2023-11-18,2026-09-24,4,4,4,201.450000,15,50.362500,0.000000,13.4300000000,25.0000000000,0,0,0,0
1344,OFF-ST-10000918,Crate-A-Files,"Office Supplies",Storage,2023-03-19,2026-12-22,9,9,7,249.820000,25,51.310100,0.111111,9.9928000000,20.5388279561,0,0,0,0
